query,target,Similarity
Cc1cccc(NC(=O)CCNC(=O)[C@@H]2COCCO2)c1,COC(=O)CC(=O)Nc1ccccc1C(=O)N(C)C,0.33377135348226017
C[C@]1(C(=O)Nc2ccc3c(c2)CCN3)CNCCO1,COC(=O)c1ccccc1NC(=O)[C@H]1CCS(=O)(=O)C1,0.3333333333333333
CCOC(=O)C1=C(C)N[C@@]2(O)c3ccccc3C(=O)[C@]12O,COc1cccc(F)c1C(=O)NCCc1n[nH]c(=O)[nH]1,0.33240689271817675
CCOC(=O)C1=C(C)N[C@@]2(O)c3ccccc3C(=O)[C@@]12O,COc1cccc(F)c1C(=O)NCCc1n[nH]c(=O)[nH]1,0.33240689271817675
CCCS(=O)(=O)NCC(=O)NCCc1ccccc1,C[Si](C)(C)c1ccc(CC(=O)NCC(N)=O)cc1,0.33186813186813185
CCCNC(=O)NCc1cccc(S(=O)(=O)NC)c1,Cc1ccc(S(=O)(=O)N(C)C)cc1NC(=O)[C@@H]1CCO1,0.33133253301320525
O=C(COC(=O)c1ccc(O)cc1)NC[C@@H]1CCCO1,O=C(CCC(=O)NC[C@@H]1CCCO1)NCc1ccco1,0.33114754098360655
Cc1ccc(S(=O)(=O)N(C)C)cc1NC(=O)[C@@H]1CCO1,CN(CC(=O)O)S(=O)(=O)c1ccc2c(c1)OCO2,0.33089770354906056
CCOC(=O)C1=C(C)N[C@@]2(O)c3ccccc3C(=O)[C@@]12O,O=C1COc2cc(C(=O)NCCc3cn[nH]c3)ccc2N1,0.3307349665924276
CCOC(=O)C1=C(C)N[C@@]2(O)c3ccccc3C(=O)[C@]12O,O=C1COc2cc(C(=O)NCCc3cn[nH]c3)ccc2N1,0.3307349665924276
COC(=O)CNC(=O)c1coc2ccccc2c1=O,COC(=O)C(C)(C)NC(=O)CNC(=O)c1ccc(F)cc1,0.3306818181818182
O=c1[nH]c(O)c(Cc2ccc3c(c2)OCO3)c(=O)[nH]1,C[S@@](=O)CCNC(=O)NCc1ccc2c(c1)OCO2,0.3300970873786408
O=C1NC[C@@H](COc2ccc3c(c2)CCNC3=O)O1,O=C1CC[C@H](C(=O)NCCc2ccc3c(c2)OCO3)N1,0.3300438596491228
O=C1[C@H]2OC[C@@H](O2)[C@@H]2ON=C(c3ccc4c(c3)OCO4)[C@H]12,O=C(O)[C@@H]1Nc2cc(C(F)(F)F)ccc2S(=O)(=O)N1,0.3292993630573248
O=C1NC[C@@H](COc2ccc3c(c2)CCNC3=O)O1,CCOC(=O)C1=C(C)N[C@@]2(O)c3ccccc3C(=O)[C@]12O,0.32864378165447383
O=C1NC[C@@H](COc2ccc3c(c2)CCNC3=O)O1,CCOC(=O)C1=C(C)N[C@@]2(O)c3ccccc3C(=O)[C@@]12O,0.32864378165447383
NS(=O)(=O)c1cc(C(=O)O)cc2cccnc12,NCc1cccc(S(=O)(=O)NCC(F)(F)F)c1,0.3284132841328413
O=C(COC(=O)c1ccc(O)cc1)NC[C@@H]1CCCO1,O=C(NC[C@@H]1CCCO1)c1ccnc(C(=O)O)c1,0.32833787465940056
CCOC(=O)C1=C(C)N[C@@]2(O)c3ccccc3C(=O)[C@@]12O,COC(=O)c1ccccc1NC(=O)[C@H]1CCS(=O)(=O)C1,0.32813370473537606
CCOC(=O)C1=C(C)N[C@@]2(O)c3ccccc3C(=O)[C@]12O,COC(=O)c1ccccc1NC(=O)[C@H]1CCS(=O)(=O)C1,0.32813370473537606
NS(=O)(=O)c1cc(C(=O)O)cc2cccnc12,CCNCCNC(=O)c1c(O)[nH]c2ccccc2c1=O,0.32809773123909247
O=C1[C@H]2OC[C@@H](O2)[C@@H]2ON=C(c3ccc4c(c3)OCO4)[C@H]12,O=C(N[C@H]1COCC[C@@H]1O)c1cc(=O)c2ccccc2o1,0.32807363576594345
O=C(CNC(=O)c1ccc(=O)[nH]c1)NCc1ccco1,COC(=O)C(C)(C)NC(=O)CNC(=O)c1ccc(F)cc1,0.3279785809906292
CCOC(=O)C1=C(C)N[C@@]2(O)c3ccccc3C(=O)[C@@]12O,O=C(Cc1n[nH]c(=O)c2ccccc12)NC[C@@H]1CCCO1,0.32795997776542524
CCOC(=O)C1=C(C)N[C@@]2(O)c3ccccc3C(=O)[C@]12O,O=C(Cc1n[nH]c(=O)c2ccccc12)NC[C@@H]1CCCO1,0.32795997776542524
CCOC(=O)C1=C(C)N[C@@]2(O)c3ccccc3C(=O)[C@@]12O,O=C(N[C@H]1CCS(=O)(=O)C1)c1cccc2c1COC2,0.32776850306065664
CCOC(=O)C1=C(C)N[C@@]2(O)c3ccccc3C(=O)[C@]12O,O=C(N[C@H]1CCS(=O)(=O)C1)c1cccc2c1COC2,0.32776850306065664
CCOC(=O)c1cc(C(=O)OCC)c(=O)[nH]c1NN,Cc1cccc([C@@]23NC(=O)[C@H]4[C@@H]2[C@H]2C[C@H]4[C@H](O)[C@H]2O3)c1,0.32764073371283997
Cc1cc(OCC(=O)O)ccc1NC(=O)[C@@H]1COCCO1,COC(=O)[C@](C)(O)CNC(=O)COc1cc(C)ccc1C,0.32727272727272727
O=C1COc2cc(C(=O)NCCc3cn[nH]c3)ccc2N1,CCNCCNC(=O)c1c(O)[nH]c2ccccc2c1=O,0.32724107919930373
CCCNC(=O)NCc1cccc(S(=O)(=O)NC)c1,NS(=O)(=O)c1cc(C(=O)O)cc2cccnc12,0.32660332541567694
O=C1NC[C@@H](COc2ccc3c(c2)CCNC3=O)O1,NCc1cccc(C(=O)N(CCO)Cc2ncc[nH]2)c1,0.3263157894736842
Cc1cccc([C@@]23NC(=O)[C@H]4[C@@H]2[C@H]2C[C@H]4[C@H](O)[C@H]2O3)c1,O=C(O)c1cnc[nH]c1=NCC1(O)Cc2ccccc2C1,0.32588699080157685
Cc1cccc([C@@]23NC(=O)[C@H]4[C@@H]2[C@H]2C[C@H]4[C@H](O)[C@H]2O3)c1,O=C(Cc1n[nH]c(=O)c2ccccc12)NC[C@@H]1CCCO1,0.3258278145695364
O=C1NC[C@@H](COc2ccc3c(c2)CCNC3=O)O1,O=C(CNC(=O)c1ccc(Cl)cc1)O[C@@H]1CCOC1=O,0.32560834298957125
O=C1[C@H]2OC[C@@H](O2)[C@@H]2ON=C(c3ccc4c(c3)OCO4)[C@H]12,O=C(Cc1cccc(Cl)c1)N[C@H]1CO[C@@H]2[C@H](O)CO[C@H]12,0.32546842470506593
CCN(C)c1cc(NC[C@]2(O)CCNC2)ncn1,OCCCCCNc1cc([C@@H]2CCOC2)ncn1,0.32512953367875647
CCOC(=O)C1=C(C)N[C@@]2(O)c3ccccc3C(=O)[C@]12O,O=C(Nc1nnc[nH]1)c1c[nH]c(=O)c2ccccc12,0.324696802646086
CCOC(=O)C1=C(C)N[C@@]2(O)c3ccccc3C(=O)[C@@]12O,O=C(Nc1nnc[nH]1)c1c[nH]c(=O)c2ccccc12,0.324696802646086
O=C(CNC(=O)c1ccc(Cl)cc1)O[C@@H]1CCOC1=O,COC(=O)CNC(=O)c1coc2ccccc2c1=O,0.3244444444444444
CCNCCNC(=O)c1c(O)[nH]c2ccccc2c1=O,O=C1[C@H]2OC[C@@H](O2)[C@@H]2ON=C(c3ccc4c(c3)OCO4)[C@H]12,0.32385261797026504
O=C1[C@H]2OC[C@@H](O2)[C@@H]2ON=C(c3ccc4c(c3)OCO4)[C@H]12,O=C1COc2ccc(NC(=O)c3cccc[n+]3[O-])cc2N1,0.3238221632382216
CC(C)C[C@H](NC(=O)CC1CCNCC1)C(N)=O,O=C1CC[C@H](C(=O)NCCc2ccc3c(c2)OCO3)N1,0.32362459546925565
O=C(CNC(=O)c1ccc(Cl)cc1)O[C@@H]1CCOC1=O,CC1=NNC(=O)[C@@H]1CCNC(=O)c1ccc(C(=O)O)cc1,0.32275132275132273
O=C1[C@H]2OC[C@@H](O2)[C@@H]2ON=C(c3ccc4c(c3)OCO4)[C@H]12,CNC(=O)C(=O)Nc1c(C(N)=O)oc2ccccc12,0.32249840662842577
COC(=O)c1ccccc1NC(=O)[C@H]1CCS(=O)(=O)C1,CC(Nc1cccc(C(=O)O)c1)=C1C(=O)NC(=O)NC1=O,0.32232232232232233
CCOC(=O)c1cc(C(=O)OCC)c(=O)[nH]c1NN,O=C1[C@H]2OC[C@@H](O2)[C@@H]2ON=C(c3ccc4c(c3)OCO4)[C@H]12,0.3221122112211221
O=C1NC[C@@H](COc2ccc3c(c2)CCNC3=O)O1,Cc1cc(OCC(=O)O)ccc1NC(=O)[C@@H]1COCCO1,0.3218029350104822
CCOC(=O)C1=C(C)N[C@@]2(O)c3ccccc3C(=O)[C@@]12O,NS(=O)(=O)c1cc(C(=O)O)cc2cccnc12,0.32170542635658916
CCOC(=O)C1=C(C)N[C@@]2(O)c3ccccc3C(=O)[C@]12O,NS(=O)(=O)c1cc(C(=O)O)cc2cccnc12,0.32170542635658916
O=C1CC[C@H](C(=O)NCCc2ccc3c(c2)OCO3)N1,COc1ccc(CNC(=O)C(=O)NC(C)C)cc1,0.32153846153846155
CNC(=O)C(=O)Nc1c(C(N)=O)oc2ccccc12,COC(=O)CC(=O)Nc1ccccc1C(=O)N(C)C,0.32139491046182844
COc1cccc(F)c1C(=O)NCCc1n[nH]c(=O)[nH]1,NC(=O)CNC(=O)c1ccc(OCC(=O)C2CC2)cc1,0.3210463733650416
CC1=NNC(=O)[C@@H]1CCNC(=O)c1ccc(C(=O)O)cc1,O=C(NC[C@@H]1CCCO1)c1ccnc(C(=O)O)c1,0.32063882063882065
C[C@@H](CNS(=O)(=O)C1CC1)NCc1cccc(CO)c1,O=C(N[C@H]1CCS(=O)(=O)C1)c1cccc2c1COC2,0.3202453987730061
C[C@]1(C(=O)Nc2ccc3c(c2)CCN3)CNCCO1,COC(=O)CC(=O)Nc1ccccc1C(=O)N(C)C,0.3197278911564626
CCCNC(=O)C(=O)NCCc1ccc(OC)c(OC)c1,CCCS(=O)(=O)NCC(=O)NCCc1ccccc1,0.31968810916179335
O=C(CNC(=O)c1ccc(=O)[nH]c1)NCc1ccco1,O=C(CCC(=O)NC[C@@H]1CCCO1)NCc1ccco1,0.3195435092724679
CC1=NNC(=O)[C@@H]1CCNC(=O)c1ccc(C(=O)O)cc1,COC(=O)C(C)(C)NC(=O)CNC(=O)c1ccc(F)cc1,0.3194070080862534
O=C(CNC(=O)c1ccc(Cl)cc1)O[C@@H]1CCOC1=O,O=C(CNC(=O)c1ccc2n[nH]cc2c1)NCC(F)F,0.3193863319386332
Cc1cccc([C@@]23NC(=O)[C@H]4[C@@H]2[C@H]2C[C@H]4[C@H](O)[C@H]2O3)c1,O=C1COc2ccc(NC(=O)c3cccc[n+]3[O-])cc2N1,0.3192429022082019
O=C(CNC(=O)c1ccc(Cl)cc1)O[C@@H]1CCOC1=O,O=C(O)CCNC(=O)c1ccc2c(c1)OCCO2,0.31911966987620355
O=C(O)CCC(=O)NCc1ccc(C(=O)O)cc1,COc1ccc(CNC(=O)C(=O)NC(C)C)cc1,0.31896551724137934
O=C1COc2cc(C(=O)NCCc3cn[nH]c3)ccc2N1,O=C1[C@H]2OC[C@@H](O2)[C@@H]2ON=C(c3ccc4c(c3)OCO4)[C@H]12,0.3188105117565698
Cc1ccc(S(=O)(=O)N(C)C)cc1NC(=O)[C@@H]1CCO1,NCc1cccc(S(=O)(=O)NCC(F)(F)F)c1,0.31857318573185733
CCNCCNC(=O)c1c(O)[nH]c2ccccc2c1=O,COc1cccc(F)c1C(=O)NCCc1n[nH]c(=O)[nH]1,0.31841652323580033
O=C(N[C@H]1COCC[C@@H]1O)c1cc(=O)c2ccccc2o1,O=C(Cc1cccc(Cl)c1)N[C@H]1CO[C@@H]2[C@H](O)CO[C@H]12,0.3181019332161687
COC(=O)c1ccccc1NC(=O)[C@H]1CCS(=O)(=O)C1,CNC(=O)C(=O)Nc1c(C(N)=O)oc2ccccc12,0.31798806479113384
Cc1ccc(S(=O)(=O)N(C)C)cc1NC(=O)[C@@H]1CCO1,O=C1COc2ccc(NC(=O)c3cccc[n+]3[O-])cc2N1,0.3174030658250676
NCc1cccc(C(=O)N(CCO)Cc2ncc[nH]2)c1,O=C(N[C@H]1CCS(=O)(=O)C1)c1cccc2c1COC2,0.3170454545454545
CCOC(=O)[C@H](C)OC(=O)c1c(C)cc[nH]c1=O,NC(=O)[C@H](NC(=O)c1ccc[nH]c1=O)c1ccccc1,0.31690140845070425
O=C1COc2cc(C(=O)NCCc3cn[nH]c3)ccc2N1,COc1cccc(N(Cc2n[nH]c(=O)[nH]2)C(C)=O)c1,0.3165829145728643
CCOC(=O)C1=C(C)N[C@@]2(O)c3ccccc3C(=O)[C@]12O,Cc1ccc(S(=O)(=O)N(C)C)cc1NC(=O)[C@@H]1CCO1,0.31654676258992803
CCOC(=O)C1=C(C)N[C@@]2(O)c3ccccc3C(=O)[C@@]12O,Cc1ccc(S(=O)(=O)N(C)C)cc1NC(=O)[C@@H]1CCO1,0.31654676258992803
O[C@@H]1[C@H]2O[C@@H]3O[C@@H]([C@@H]2OCc2ccccc2)[C@]2(CO2)[C@@H]1O3,O=C1[C@H]2OC[C@@H](O2)[C@@H]2ON=C(c3ccc4c(c3)OCO4)[C@H]12,0.31624548736462094
NCc1cccc(C(=O)N(CCO)Cc2ncc[nH]2)c1,O=C(O)CCNC(=O)c1ccc2c(c1)OCCO2,0.31622746185852985
O=C1COc2cc(C(=O)NCCc3cn[nH]c3)ccc2N1,C[S@@](=O)CCNC(=O)NCc1ccc2c(c1)OCO2,0.3161592505854801
O=C(O)CCNC(=O)c1ccc2c(c1)OCCO2,COC(=O)C(C)(C)NC(=O)CNC(=O)c1ccc(F)cc1,0.3155680224403927
CCCNC(=O)NCc1cccc(S(=O)(=O)NC)c1,CN(CC(=O)O)S(=O)(=O)c1ccc2c(c1)OCO2,0.3153153153153153
Cc1cccc([C@@]23NC(=O)[C@H]4[C@@H]2[C@H]2C[C@H]4[C@H](O)[C@H]2O3)c1,NC(=O)[C@H](NC(=O)c1ccc[nH]c1=O)c1ccccc1,0.3152972611890448
Cc1noc(-c2ccnc(NCCc3n[nH]c(=O)[nH]3)c2)n1,CCOC(=O)C1=C(C)N[C@@]2(O)c3ccccc3C(=O)[C@@]12O,0.3150384193194292
Cc1noc(-c2ccnc(NCCc3n[nH]c(=O)[nH]3)c2)n1,CCOC(=O)C1=C(C)N[C@@]2(O)c3ccccc3C(=O)[C@]12O,0.3150384193194292
O=C(NC[C@@H]1CCCO1)c1ccnc(C(=O)O)c1,O=C(N[C@H]1CCS(=O)(=O)C1)c1cccc2c1COC2,0.3150105708245243
NC(=O)CNC(=O)c1ccc(OCC(=O)C2CC2)cc1,C[S@@](=O)CCNC(=O)NCc1ccc2c(c1)OCO2,0.3146417445482866
CCOC(=O)C1=C(C)N[C@@]2(O)c3ccccc3C(=O)[C@@]12O,CCOC(=O)[C@H](C)OC(=O)c1c(C)cc[nH]c1=O,0.3144935646334639
CCOC(=O)C1=C(C)N[C@@]2(O)c3ccccc3C(=O)[C@]12O,CCOC(=O)[C@H](C)OC(=O)c1c(C)cc[nH]c1=O,0.3144935646334639
NCc1cccc(S(=O)(=O)NCC(F)(F)F)c1,NS(=O)(=O)c1cccc(I)c1,0.3141025641025641
CCOC(=O)C1=C(C)N[C@@]2(O)c3ccccc3C(=O)[C@@]12O,NC(=O)[C@H](NC(=O)c1ccc[nH]c1=O)c1ccccc1,0.3139988845510318
CCOC(=O)C1=C(C)N[C@@]2(O)c3ccccc3C(=O)[C@]12O,NC(=O)[C@H](NC(=O)c1ccc[nH]c1=O)c1ccccc1,0.3139988845510318
O=C(O)CCNC(=O)c1ccc2c(c1)OCCO2,CC1=NNC(=O)[C@@H]1CCNC(=O)c1ccc(C(=O)O)cc1,0.31357048748353095
O=C1NC[C@@H](COc2ccc3c(c2)CCNC3=O)O1,Cc1cccc([C@@]23NC(=O)[C@H]4[C@@H]2[C@H]2C[C@H]4[C@H](O)[C@H]2O3)c1,0.313373253493014
O=C1NC(=S)NC(=O)C1=C1OC(=O)c2ccccc21,O=C(N[C@H]1CCS(=O)(=O)C1)c1cccc2c1COC2,0.3128679562657696
NCc1cccc(C(=O)N(CCO)Cc2ncc[nH]2)c1,O=C(CNC(=O)c1ccc2n[nH]cc2c1)NCC(F)F,0.3127629733520337
CNC(=O)c1ccc(CN[C@@H]2CCCS(=O)(=O)C2)cc1,O=C(O)CCNC(=O)c1ccc2c(c1)OCCO2,0.3125
CC1=NNC(=O)[C@@H]1CCNC(=O)c1ccc(C(=O)O)cc1,O=C(N[C@H]1CCS(=O)(=O)C1)c1cccc2c1COC2,0.3119565217391304
O=C(O)CCC(=O)NCc1ccc(C(=O)O)cc1,NC(=O)CNC(=O)c1ccc(OCC(=O)C2CC2)cc1,0.3119266055045872
O=C(CNC(=O)c1ccc2n[nH]cc2c1)NCC(F)F,COc1ccc(CNC(=O)C(=O)NC(C)C)cc1,0.31186440677966104
NCc1cccc(C(=O)N(CCO)Cc2ncc[nH]2)c1,O=C(NC[C@@H]1CCCO1)c1ccnc(C(=O)O)c1,0.3116219667943806
Cc1cccc([C@@]23NC(=O)[C@H]4[C@@H]2[C@H]2C[C@H]4[C@H](O)[C@H]2O3)c1,NS(=O)(=O)c1cc(C(=O)O)cc2cccnc12,0.3114754098360656
CCNCCNC(=O)c1c(O)[nH]c2ccccc2c1=O,CNC(=O)C(=O)Nc1c(C(N)=O)oc2ccccc12,0.31138652207591017
Cc1cccc([C@@]23NC(=O)[C@H]4[C@@H]2[C@H]2C[C@H]4[C@H](O)[C@H]2O3)c1,O=C(Nc1nnc[nH]1)c1c[nH]c(=O)c2ccccc12,0.3107932379713914
CC(Nc1cccc(C(=O)O)c1)=C1C(=O)NC(=O)NC1=O,COC(=O)CC(=O)Nc1ccccc1C(=O)N(C)C,0.3106904231625835
CCOC(=O)C1=C(C)N[C@@]2(O)c3ccccc3C(=O)[C@@]12O,CC(Nc1cccc(C(=O)O)c1)=C1C(=O)NC(=O)NC1=O,0.3106741573033708
CCOC(=O)C1=C(C)N[C@@]2(O)c3ccccc3C(=O)[C@]12O,CC(Nc1cccc(C(=O)O)c1)=C1C(=O)NC(=O)NC1=O,0.3106741573033708
CNC(=O)C(=O)Nc1c(C(N)=O)oc2ccccc12,O=C1COc2ccc(NC(=O)c3cccc[n+]3[O-])cc2N1,0.30990415335463256
O=C1[C@H]2OC[C@@H](O2)[C@@H]2ON=C(c3ccc4c(c3)OCO4)[C@H]12,O=C1CC[C@H](C(=O)NCCc2ccc3c(c2)OCO3)N1,0.3093471810089021
CCOC(=O)C1=C(C)N[C@@]2(O)c3ccccc3C(=O)[C@@]12O,O=c1[nH]c(O)c(Cc2ccc3c(c2)OCO3)c(=O)[nH]1,0.3093126385809313
CCOC(=O)C1=C(C)N[C@@]2(O)c3ccccc3C(=O)[C@]12O,O=c1[nH]c(O)c(Cc2ccc3c(c2)OCO3)c(=O)[nH]1,0.3093126385809313
CNC(=O)c1ccc(CN[C@@H]2CCCS(=O)(=O)C2)cc1,COC(=O)C(C)(C)NC(=O)CNC(=O)c1ccc(F)cc1,0.3091715976331361
O=C1COc2cc(C(=O)NCCc3cn[nH]c3)ccc2N1,Cc1cccc([C@@]23NC(=O)[C@H]4[C@@H]2[C@H]2C[C@H]4[C@H](O)[C@H]2O3)c1,0.30915032679738563
Cc1cccc([C@@]23NC(=O)[C@H]4[C@@H]2[C@H]2C[C@H]4[C@H](O)[C@H]2O3)c1,COC(=O)CNC(=O)c1coc2ccccc2c1=O,0.3087378640776699
O=C1NC[C@@H](COc2ccc3c(c2)CCNC3=O)O1,O=C1[C@H]2OC[C@@H](O2)[C@@H]2ON=C(c3ccc4c(c3)OCO4)[C@H]12,0.3087108013937282
Cc1cccc([C@@]23NC(=O)[C@H]4[C@@H]2[C@H]2C[C@H]4[C@H](O)[C@H]2O3)c1,COC(=O)c1ccccc1NC(=O)[C@H]1CCS(=O)(=O)C1,0.3086500655307995
Cc1cccc([C@@]23NC(=O)[C@H]4[C@@H]2[C@H]2C[C@H]4[C@H](O)[C@H]2O3)c1,COc1cccc(F)c1C(=O)NCCc1n[nH]c(=O)[nH]1,0.30859375
O[C@@H]1[C@H]2O[C@@H]3O[C@@H]([C@@H]2OCc2ccccc2)[C@]2(CO2)[C@@H]1O3,O=C(Cc1cccc(Cl)c1)N[C@H]1CO[C@@H]2[C@H](O)CO[C@H]12,0.30823293172690763
CNC(=O)c1ccc(CN[C@@H]2CCCS(=O)(=O)C2)cc1,NC(=O)CNC(=O)c1ccc(OCC(=O)C2CC2)cc1,0.3078125
NC(=O)[C@H](NC(=O)c1ccc[nH]c1=O)c1ccccc1,COC(=O)C(C)(C)NC(=O)CNC(=O)c1ccc(F)cc1,0.30760233918128654
O=C(COC(=O)c1ccc(O)cc1)NC[C@@H]1CCCO1,O=C(Cc1cccc(Cl)c1)N[C@H]1CO[C@@H]2[C@H](O)CO[C@H]12,0.3075117370892019
O=C1COc2cc(C(=O)NCCc3cn[nH]c3)ccc2N1,O=C(CNC(=O)c1ccc2n[nH]cc2c1)NCC(F)F,0.3073446327683616
O=C1[C@H]2OC[C@@H](O2)[C@@H]2ON=C(c3ccc4c(c3)OCO4)[C@H]12,CNC(=O)C[C@H]1CS(=O)(=O)c2ccccc2O1,0.3071718538565629
O=C1[C@H]2OC[C@@H](O2)[C@@H]2ON=C(c3ccc4c(c3)OCO4)[C@H]12,Cc1cc(OCC(=O)O)ccc1NC(=O)[C@@H]1COCCO1,0.30713770728190337
CCCNC(=O)NCc1cccc(S(=O)(=O)NC)c1,C[S@@](=O)CCNC(=O)NCc1ccc2c(c1)OCO2,0.3069908814589666
O=C1NC[C@@H](COc2ccc3c(c2)CCNC3=O)O1,C[S@@](=O)CCNC(=O)NCc1ccc2c(c1)OCO2,0.30668257756563244
COc1cccc(F)c1C(=O)NCCc1n[nH]c(=O)[nH]1,COC(=O)C(C)(C)NC(=O)CNC(=O)c1ccc(F)cc1,0.30665163472378804
O=C1COc2cc(C(=O)NCCc3cn[nH]c3)ccc2N1,COC(=O)[C@](C)(O)CNC(=O)COc1cc(C)ccc1C,0.3065934065934066
O=C(Cc1n[nH]c(=O)c2ccccc12)NC[C@@H]1CCCO1,O=C(N[C@H]1COCC[C@@H]1O)c1cc(=O)c2ccccc2o1,0.30655021834061136
O=C1COc2cc(C(=O)NCCc3cn[nH]c3)ccc2N1,Cc1ccc(S(=O)(=O)N(C)C)cc1NC(=O)[C@@H]1CCO1,0.30637488106565175
O=C(O)[C@@H]1Nc2cc(C(F)(F)F)ccc2S(=O)(=O)N1,NCc1cccc(S(=O)(=O)NCC(F)(F)F)c1,0.30610134436401243
NCc1cccc(C(=O)N(CCO)Cc2ncc[nH]2)c1,COC(=O)C(C)(C)NC(=O)CNC(=O)c1ccc(F)cc1,0.30575035063113604
O=S1(=O)CC[C@@H](NC(=S)Nc2ccc(O)cc2)C1,O=C(N[C@H]1CCS(=O)(=O)C1)c1cccc2c1COC2,0.30565167243367936
O=C(N[C@]1(CCO)CCOC1)c1nc[nH]c2nccc1-2,O=C(Cc1cccc(Cl)c1)N[C@H]1CO[C@@H]2[C@H](O)CO[C@H]12,0.3056013179571664
CCc1noc(CCNC(=O)[C@]2(C)CCCO2)n1,O=C(CCC(=O)NC[C@@H]1CCCO1)NCc1ccco1,0.3055555555555556
O=C(N[C@]1(CCO)CCOC1)c1nc[nH]c2nccc1-2,NC(=O)c1nc(-c2ccccc2)oc1S(N)(=O)=O,0.3053097345132743
NS(=O)(=O)c1cc(C(=O)O)cc2cccnc12,O=C(O)[C@@H]1Nc2cc(C(F)(F)F)ccc2S(=O)(=O)N1,0.30518394648829433
CCOC(=O)c1cc(C(=O)OCC)c(=O)[nH]c1NN,CCNCCNC(=O)c1c(O)[nH]c2ccccc2c1=O,0.30515297906602257
CCOC(=O)c1cc(C(=O)OCC)c(=O)[nH]c1NN,O=C(Nc1nnc[nH]1)c1c[nH]c(=O)c2ccccc12,0.30506993006993005
CC1=NNC(=O)[C@@H]1CCNC(=O)c1ccc(C(=O)O)cc1,O=C(CNC(=O)c1ccc2n[nH]cc2c1)NCC(F)F,0.3050397877984085
C[C@H]1OCC[C@H]1S(=O)(=O)NCc1ccc(C(=O)O)cc1,C[C@H](NS(=O)(=O)[C@H](C)C(=O)N(C)C)c1cccnc1,0.30490654205607476
O=C1NC[C@@H](COc2ccc3c(c2)CCNC3=O)O1,COC(=O)CNC(=O)c1coc2ccccc2c1=O,0.30484330484330485
C[C@]1(C(=O)Nc2ccc3c(c2)CCN3)CNCCO1,CCOC(=O)C1=C(C)N[C@@]2(O)c3ccccc3C(=O)[C@]12O,0.3048368953880765
C[C@]1(C(=O)Nc2ccc3c(c2)CCN3)CNCCO1,CCOC(=O)C1=C(C)N[C@@]2(O)c3ccccc3C(=O)[C@@]12O,0.3048368953880765
O=C1NC[C@@H](COc2ccc3c(c2)CCNC3=O)O1,O=C1COc2ccc(NC(=O)c3cccc[n+]3[O-])cc2N1,0.3047016274864376
Cc1cccc([C@@]23NC(=O)[C@H]4[C@@H]2[C@H]2C[C@H]4[C@H](O)[C@H]2O3)c1,C[C@@]1(C(=O)NCc2ccc(CO)c(F)c2)CCCNC1=O,0.3039492242595205
NC(=O)CNC(=O)c1ccc(OCC(=O)C2CC2)cc1,O=C(CNC(=O)c1ccc(=O)[nH]c1)NCc1ccco1,0.30386740331491713
Cc1cccc([C@@]23NC(=O)[C@H]4[C@@H]2[C@H]2C[C@H]4[C@H](O)[C@H]2O3)c1,CNC(=O)C[C@H]1CS(=O)(=O)c2ccccc2O1,0.3033419023136247
O=C1COc2cc(C(=O)NCCc3cn[nH]c3)ccc2N1,O=C(CNC(=O)c1ccc(Cl)cc1)O[C@@H]1CCOC1=O,0.30333333333333334
O=C1[C@H]2OC[C@@H](O2)[C@@H]2ON=C(c3ccc4c(c3)OCO4)[C@H]12,COc1cccc(F)c1C(=O)NCCc1n[nH]c(=O)[nH]1,0.30292716133424097
O=C(O)CCNC(=O)c1ccc2c(c1)OCCO2,O=C(N[C@H]1CCS(=O)(=O)C1)c1cccc2c1COC2,0.3027932960893855
COC(=O)c1ccccc1NC(=O)[C@H]1CCS(=O)(=O)C1,Cc1cccc(NC(=O)CCNC(=O)[C@@H]2COCCO2)c1,0.302247191011236
O=C(NC[C@@H]1CCCO1)c1ccnc(C(=O)O)c1,O=C(NC(CO)CO)c1cc(COc2ccccc2)[nH]n1,0.30213270142180093
CCNCCNC(=O)c1c(O)[nH]c2ccccc2c1=O,O=C(N[C@H]1COCC[C@@H]1O)c1cc(=O)c2ccccc2o1,0.302066772655008
CC(Nc1cccc(C(=O)O)c1)=C1C(=O)NC(=O)NC1=O,Cc1cccc(NC(=O)CCNC(=O)[C@@H]2COCCO2)c1,0.3019976498237368
Cc1cc(OCC(=O)O)ccc1NC(=O)[C@@H]1COCCO1,COc1cccc(N(Cc2n[nH]c(=O)[nH]2)C(C)=O)c1,0.3019271948608137
Cc1cccc([C@@]23NC(=O)[C@H]4[C@@H]2[C@H]2C[C@H]4[C@H](O)[C@H]2O3)c1,CCOC(=O)[C@H](C)OC(=O)c1c(C)cc[nH]c1=O,0.30192435301924353
C[C@]1(C(=O)Nc2ccc3c(c2)CCN3)CNCCO1,O=C1COc2ccc(NC(=O)c3cccc[n+]3[O-])cc2N1,0.30176415970287834
NC(=O)[C@H](NC(=O)c1ccc[nH]c1=O)c1ccccc1,NC(=O)CNC(=O)c1ccc(OCC(=O)C2CC2)cc1,0.30170316301703165
CCCNC(=O)NCc1cccc(S(=O)(=O)NC)c1,NS(=O)(=O)c1cccc(I)c1,0.3013972055888224
O=C(N[C@]1(CCO)CCOC1)c1nc[nH]c2nccc1-2,CCNCCNC(=O)c1c(O)[nH]c2ccccc2c1=O,0.3013595166163142
